Goblet_0_n,Goblet_0_l,Goblet_0_p,Club_1_n,Club_1_l,Club_1_p,SupraB_2_n,SupraB_2_l,SupraB_2_p,Basal_3_n,Basal_3_l,Basal_3_p,SupraB_4_n,SupraB_4_l,SupraB_4_p,SupraB_5_n,SupraB_5_l,SupraB_5_p,Goblet_6_n,Goblet_6_l,Goblet_6_p,Goblet_7_n,Goblet_7_l,Goblet_7_p,Basal_8_n,Basal_8_l,Basal_8_p,Club_9_n,Club_9_l,Club_9_p,MultiC_10_n,MultiC_10_l,MultiC_10_p,Mixed_11_n,Mixed_11_l,Mixed_11_p,Mixed_12_n,Mixed_12_l,Mixed_12_p,Mixed_13_n,Mixed_13_l,Mixed_13_p,SupraB_14_n,SupraB_14_l,SupraB_14_p,SupraB_15_n,SupraB_15_l,SupraB_15_p,Mixed_16_n,Mixed_16_l,Mixed_16_p,Mixed_17_n,Mixed_17_l,Mixed_17_p,Club_18_n,Club_18_l,Club_18_p
CYP4X1,3.219881,3.3015094329420415e-247,BCL6,2.9720721,2.6071477151489928e-300,DHRS9,2.6128366,0.0,IGFBP2,2.417224,9.426385084300449e-206,CHPF,3.308098,0.0,CDCA4,4.0696816,0.0,VTCN1,3.191899,2.48227078405502e-76,MAFF,3.5052965,6.026200390264973e-226,OAS1,2.8196723,0.0,S100A4,2.1050193,1.6145003214063678e-75,DNAH12,8.28528,0.0,EPAS1,2.1697552,1.4445527378991994e-290,CSTB,1.0419244,5.6672027042894814e-139,FSTL3,5.2040834,2.3646250611776688e-225,CCNB2,5.9692683,7.163207818032932e-187,FAT1,2.621723,1.6505206599926744e-35,PKM,0.2902111,3.253706788938152e-06,GPBP1,1.8754907,6.278445709332538e-58,PEBP1,0.8534727,2.019566546798156e-20
SLC15A2,3.7882502,5.386839910006334e-245,TP53INP2,3.238193,8.71642537159241e-299,EEF1A1,0.50472,0.0,AKR1B10,2.9016998,1.1141932976390361e-203,PMEPA1,3.6790638,0.0,COL17A1,4.412243,0.0,JUND,1.4957124,2.8230807771134015e-76,NEBL,3.5212574,6.3019744829044374e-226,CCND2,3.0681434,0.0,C2CD4A,3.6990225,7.642804261331714e-75,UCP2,4.5013604,0.0,SLFN5,2.1010723,1.3690917875734682e-289,GDF15,2.814199,5.996979639418394e-138,HERC5,5.0516963,1.981314949321369e-223,CENPU,4.937641,3.976985360096263e-183,MT-ATP8,0.4978255,1.847144124068193e-35,BPIFA2,1.9428827,3.3270025307989284e-06,DENND5A,4.796652,2.0430637321255227e-57,H2AFY,0.9190342,2.1143775294807747e-20
SLC5A5,4.918103,6.656766945972984e-245,TSPAN1,1.915776,2.6059774782579518e-297,RPS4X,0.73222893,0.0,S100A2,2.08752,1.8924823840425024e-202,PHLDA1,3.6155808,0.0,ATP1B3,1.794533,0.0,HLA-DRA,4.0341344,6.547674124316551e-76,NCOA7,1.7790624,2.2547240925772272e-225,GAPDH,0.8402274,0.0,EIF4A2,0.85270596,7.801708831611709e-75,WDR63,8.618244,0.0,ERBB3,3.3760977,3.581001697370287e-289,CP,2.8176079,1.6662231462906157e-136,OASL,4.8421087,1.6130934606796527e-222,NCAPD2,4.4056892,6.853769037761078e-182,MT-ATP6,0.4753482,2.1462848758045736e-35,VPS13D,1.3544394,3.718542430491696e-06,SCGB3A1,2.3960536,2.137242905299801e-57,SMARCC1,1.7347463,8.062288623869572e-20
RNASE1,5.13449,4.083812793470478e-244,MAN1C1,3.560828,8.55699929230039e-297,RPL35A,0.6927906,0.0,SFN,2.1788273,3.7390359418101714e-202,COL17A1,4.307252,0.0,YBX1,0.8796935,0.0,LZTS3,3.7470086,1.1311584864811554e-75,SLC6A9,4.0577564,3.3226533487879054e-223,BNIP3,2.9564555,0.0,WBP2,1.6686251,1.5706628794555053e-74,CCDC74A,8.23231,0.0,EPSTI1,3.7596064,9.65592917687017e-289,CLDN7,1.6940068,1.22588440348623e-134,CAVIN1,4.2478104,4.693275674045767e-222,DLGAP5,6.417728,2.97116700942143e-181,ATP2B4,2.170178,9.565485041506446e-35,RPL27,0.40586954,3.853255063501664e-06,TULP3,4.37695,3.1366389711827545e-57,FOXP1,3.1385953,1.194536030303888e-19
NR4A1,4.5561223,1.0814257538712885e-242,CEACAM6,3.998031,4.6534930369122495e-295,RPL22,0.7074163,0.0,GPI,1.0908375,5.358288099310827e-202,LAMA3,3.7316504,0.0,CENPU,4.984415,0.0,GCNT3,3.6227531,5.63920079938884e-75,MACC1,3.8079343,7.781464029366542e-222,EPSTI1,3.4974973,0.0,RHOV,2.5515997,3.438025520011243e-74,NME5,8.313816,0.0,CAPN13,4.0969467,2.6767543783928374e-288,PI3,3.7962873,2.1564615235097996e-134,TPM4,1.3468952,6.74135116311272e-222,AKR1B10,3.8198366,6.970803079342988e-181,KTN1,0.53555775,1.278110684262595e-34,RPL35A,0.33466938,3.853255063501664e-06,MT-ND3,0.9277822,1.554349090302499e-56,ACADSB,3.7967894,1.7069778152781485e-19
IL1R1,4.2208796,2.215657853256537e-242,ST6GALNAC1,2.414951,4.359608441885202e-292,RPS12,0.7651929,0.0,ARPC2,0.7061679,3.87229947416422e-200,PGAM1,1.3698028,0.0,PTMS,1.991649,0.0,KRT7,2.1843526,3.0622044519191286e-74,PTTG1IP,1.3224633,8.2217476427423e-222,PKM,0.56209886,0.0,TMBIM1,1.16227,3.7803787438580586e-74,FAM166B,10.52835,0.0,S100P,4.0963182,1.3101926154005855e-282,IFI27,2.7600589,2.423466346287632e-134,DDX60L,4.057903,8.971430433885025e-222,UBE2S,3.946575,2.3956719411094017e-180,IQGAP1,0.88252056,1.2828941230886683e-34,VMO1,1.8469685,4.269312233102758e-06,KMT2C,3.2229252,8.878705449600269e-56,FRAT2,3.4412596,3.812771155723118e-19
SLC9A3R2,3.3232043,1.119067218719329e-240,SLC34A2,4.0956597,8.801636070831495e-290,YWHAZ,0.67773825,0.0,PTK2B,2.4232175,1.241092139857556e-199,GPX3,2.6854246,0.0,GGH,3.835771,0.0,GDF15,3.382001,1.0433860953735866e-73,TLR2,4.218206,4.2889485626135324e-216,CD81,1.4262832,0.0,CASP4,1.353625,8.849941809121508e-74,CDHR3,8.6955805,0.0,CMPK2,3.98464,1.1065515491547261e-281,TNFAIP2,3.167884,1.5986721899738875e-133,HLA-E,1.7106296,8.320860784658726e-221,SRSF2,1.8009831,3.207595983329663e-180,ITGAV,2.3028264,4.146706400151596e-34,ALDH3A1,1.3978105,5.614551534126514e-06,RABGAP1L,2.5049908,1.539892299612853e-55,KLHL24,2.9541142,8.077510366659769e-19
CREB3L1,4.667997,3.547639530737194e-236,FOXN3,2.6036515,3.5880397314426687e-289,SCEL,2.7317505,0.0,RPL12,0.6734043,2.379277390628671e-199,TNFRSF12A,3.0304692,0.0,MT1E,2.8748686,0.0,S100P,3.948573,7.885441190360934e-73,TTC9,3.4930663,1.7440059805666064e-214,MX2,3.6809714,0.0,GPX4,1.0131804,1.3570167268450766e-73,CASC1,9.476076,0.0,SERPINB3,3.195993,7.477453513691044e-279,TSPAN1,1.556272,6.535964235587508e-132,C19orf66,2.7277665,3.092689544688612e-220,DHFR,3.4281852,7.949053854415062e-180,PTPN14,2.7184246,8.303687531246267e-34,CCDC3,1.8737459,5.614551534126514e-06,CPEB3,4.48606,1.8054302125592408e-53,TP53INP2,3.013686,1.3272141125919991e-18
TSPAN13,2.4992168,1.4190728082473574e-234,MT-ND3,0.4954419,3.089433514332862e-287,RPL19,0.6863422,0.0,PRNP,1.999605,2.0076386780351675e-198,ANXA5,1.4319627,0.0,TUBB6,3.1692648,0.0,TSPAN1,1.9944696,4.46743262568817e-72,IFRD1,3.4796388,2.0315322493758946e-214,LAMB1,3.2396305,0.0,COMT,0.8658543,2.636728228783311e-73,MLF1,7.441384,0.0,STS,3.533526,2.5825992883025548e-278,TNFSF10,1.2969497,2.837721062221412e-128,STAT1,2.1418724,3.3303277500618953e-220,NUCKS1,1.1718199,5.534458843130144e-179,PSAP,0.58148336,1.7799298054718997e-33,S100P,2.0983498,6.4110475957848235e-06,JMJD1C,2.9909253,1.882503527246314e-53,NAV1,3.246949,1.5907595037619126e-18
CTSC,2.237914,6.325996955988784e-231,LMO4,1.9582194,4.9601298705366307e-284,RPS21,0.8945526,0.0,ZNF385A,2.0848646,5.877952146124832e-197,IKBIP,3.5725288,0.0,TUBA1C,1.9947404,0.0,KRT4,4.008182,1.3983301210169945e-71,WASL,2.0293193,3.902473420202541e-212,UBE2L6,2.2639918,0.0,ATP6V1G1,0.7485532,1.8350269042580887e-72,UFC1,4.092444,0.0,PARP14,2.789297,1.0354610661445684e-276,SLC44A4,3.1737173,5.330236504018083e-128,CD274,5.1270275,4.39294919053828e-220,KIFC1,5.815786,1.4135805228323503e-177,SERPINE1,3.7662532,4.8574482635901284e-33,FOS,1.1057056,6.764874317008818e-06,RAD9A,4.7702436,9.059092273139607e-53,BIK,2.549469,2.130561872797967e-18
CLINT1,1.9119797,2.8172504249172803e-230,SORD,2.2612565,6.743415899573725e-283,EEF1B2,0.9035224,0.0,ALDH3A2,1.6849068,1.0485677233129911e-190,FSCN1,3.2810826,0.0,PRR11,5.7450333,0.0,MALAT1,1.3464708,1.6064732823724607e-71,IFNGR1,2.3886995,2.936694998537603e-211,GM2A,2.360255,0.0,CDKN2B,2.370959,4.537406556052657e-72,PLAC8,6.513223,0.0,PNPLA2,2.567467,1.5030759823878596e-276,C15orf48,3.4821398,2.078487354343757e-126,SEMA7A,6.336215,8.423649074278232e-218,RAN,1.1695814,5.757381883861937e-177,MMP14,1.804662,7.984459257103203e-33,RPS12,0.37528574,6.764874317008818e-06,COL9A1,6.8745465,2.223903117664983e-51,SINHCAF,1.6434126,2.2150966320284542e-18
ALDH2,2.3946266,4.032440670530635e-228,TXNIP,1.4900925,8.019552165875961e-280,RPS7,0.76726323,0.0,RPS8,0.55340046,1.520266908031305e-190,PRNP,2.412949,0.0,CHEK1,5.094263,0.0,ADGRF1,2.05747,1.8347089476261704e-71,CXCL1,4.0090857,1.1269856295451115e-206,TPT1,0.5848808,0.0,PIP,2.668393,9.54632889143804e-72,NPHP1,7.4624896,0.0,SLC6A14,3.763286,8.018816974474043e-272,NFKBIA,1.9116536,1.5912069582823979e-124,SLC3A2,2.8746245,1.843272217845978e-217,GGH,3.8793712,3.232453502408856e-176,AKAP12,3.7434492,9.316402195670917e-33,CYP4X1,1.5165294,6.813801837729958e-06,MSMB,3.1470356,2.3485191890997236e-51,MT-ND2,0.5778408,4.1921499191119366e-18
ELF3,2.7372663,4.1897311562751893e-227,SLC9A3R1,1.81643,1.6844696082746014e-278,RPL30,0.6682754,0.0,RPS5,0.72834307,9.065888795115867e-190,PDLIM7,3.0412548,0.0,CKS2,3.398199,0.0,CAPN13,3.7996564,2.3548842826058473e-71,ATP1B1,1.2209293,1.5137978942924955e-206,XAF1,2.555307,0.0,UQCRQ,0.6257658,3.118822778260494e-71,LRRC6,8.13031,0.0,CLDN4,3.500327,1.75220969976963e-271,CD55,2.7535217,1.073418543889939e-123,MSN,3.9531398,6.343542736128407e-216,RAB38,3.3864193,1.3908352453833576e-174,GJA1,2.9051225,1.6666924499072885e-32,DST,2.1154122,6.9781967725819626e-06,NUMB,1.8323387,8.699905088462278e-51,MT-ND1,0.51289016,4.603490961077277e-18
B2M,0.9680602,8.770802835740389e-224,FOS,1.86498,1.465124291915231e-275,RPL35,1.0818661,0.0,PERP,0.696897,3.170528564721351e-182,IGFBP6,4.1043043,0.0,CCNA2,6.3995194,0.0,ZFP36,2.025968,5.641381960683159e-71,PRSS8,2.8144364,2.152853459358124e-206,MMP2,3.7677622,0.0,TFPI,2.3754206,9.811034564072378e-71,CABCOCO1,10.12992,0.0,SCGB3A1,3.2188914,1.7106574975856443e-269,IFITM2,1.3984082,1.352822830222296e-122,SFN,2.6734788,2.478319421088788e-215,ZWILCH,4.042508,4.7250900102728785e-172,KLF7,2.9134662,1.9077669697080406e-32,ALDH1A1,1.6565808,7.882518545961592e-06,AL139317.5,7.457457,1.8347309084519032e-50,HSP90AB1,0.5279771,1.557941314164177e-17
TGM2,3.9201636,2.5245961825572506e-223,RHOV,3.4015176,5.0397182890285395e-275,RPL13,0.7638069,0.0,S100A11,0.47058275,4.502091252995687e-182,VIM,4.789788,0.0,AKR1B10,3.748554,0.0,CD55,3.4757245,7.017522318550444e-71,CCND1,1.9585294,7.013230845149213e-206,FSCN1,3.1387367,0.0,TIMP2,2.3389468,2.8451830279801334e-70,PIH1D2,8.603027,0.0,CYP4X1,2.9642854,6.12547431960552e-269,HLA-B,1.1067905,1.3139866118877644e-121,LBH,4.617331,2.605654335068278e-214,EMP2,2.9631357,5.062949853551412e-172,TGFBI,2.4978657,1.9605837204742155e-32,RPL5,0.40012103,8.051586979291558e-06,AL136115.2,8.036762,9.903298015146123e-50,BCL2L11,3.2725582,2.017509410214682e-17
LYPD2,5.147752,4.918280452438489e-221,SOX2,2.8702004,1.7601022277371603e-273,KRT6A,2.9662242,0.0,RDX,1.2787347,1.6073532166228044e-181,VKORC1,2.5725176,0.0,HSP90B1,1.1193277,0.0,GLUL,1.2358004,1.3516655006154217e-70,MARS,2.6052682,2.3854792513585274e-205,IFIH1,2.8856597,0.0,SEMA4B,1.193448,3.859126002187648e-70,IFT22,6.3256335,0.0,DDX60,3.3476727,4.2018527897204435e-267,FTH1,0.78786355,1.5009494093303068e-120,ITGA2,2.8396285,2.5349203685088716e-212,CENPE,5.971034,5.065859836701376e-172,PTPRK,2.272984,7.820497573729051e-32,RPL23A,0.4032893,9.956744582165365e-06,INSR,2.457146,1.8002866970735216e-49,INPP5B,4.595078,2.4417111241073925e-17
AQP5,4.6721272,1.8811025754165928e-220,DHCR24,1.1559813,1.1212875379663248e-272,RPL26,0.8765681,0.0,CRTAP,1.7727042,8.468401963628105e-180,APP,1.2857133,0.0,KIFC1,6.288547,0.0,CYP2F1,4.4517508,3.283639262423177e-70,KLHL5,2.179035,1.2995187644447824e-204,ENO1,0.9721221,0.0,LCN2,1.6396269,7.104292425027524e-69,DNAAF1,8.924837,0.0,BST2,3.7158785,6.940811169318023e-264,SCGB1A1,2.9387236,3.6460165931156715e-120,NT5E,5.7368727,8.326445827242973e-212,SNRPD1,1.7965575,4.6422409677020864e-170,HSP90B1,0.457747,7.867724261815894e-32,RPL7,0.38871595,1.0347249602870183e-05,ACACA,2.4190474,1.1937759319143933e-46,MFSD6,2.6032887,2.554970295351898e-17
ATP1B1,1.2267456,1.0589713304746217e-218,RAB25,1.7011733,1.223708659673515e-271,RPL8,0.8686447,0.0,AP2B1,1.6509777,9.318883575215504e-180,AK4,2.6741807,0.0,KIF20B,4.9832683,0.0,MUC16,3.8586478,3.579931965109026e-70,H3F3B,0.7697224,3.898964484786798e-204,PDPN,3.7565753,0.0,NTN4,2.0910873,3.9671865321419055e-68,FANK1,7.423505,0.0,TXNIP,1.6101615,1.1959339013273845e-262,GABRB1,5.206892,3.536786346539034e-114,TAGLN2,1.5889865,1.945565893284156e-211,ANP32E,3.3367028,9.282887278485733e-170,LOXL4,2.7003815,1.0242516005113836e-31,RPS4X,0.38848346,1.0347249602870183e-05,IRAK2,5.085326,1.6665398438233072e-46,BCL2,5.369831,2.996113223871442e-17
LMO4,2.2353373,1.8335819575112854e-218,ZFP36,1.8565391,2.3056408285616278e-271,FAM83A,1.7658441,0.0,RPL31,0.5534316,1.4103039670433965e-177,CFL1,0.55797154,0.0,CAVIN1,4.147605,0.0,CLDN7,2.072881,4.18281946976694e-70,SLC38A1,1.9152918,5.322806931083551e-202,FLNA,3.375333,0.0,CNN3,1.1097181,1.849973629092355e-67,LRRC23,7.1304975,0.0,HLA-DRB1,3.6303973,3.100338207156928e-262,PRSS22,2.069946,8.372025334501286e-114,EIF1,0.9143278,1.636778674796704e-210,SERPINB5,2.7846315,4.9866522651739995e-169,RAI14,1.0155945,1.1524831166762037e-31,CLU,1.0587487,1.062038368909791e-05,RNF4,3.3080153,2.4023034256112303e-46,PHLDA1,2.799519,3.2278031818311575e-17
KLK11,3.2011595,3.297862549870153e-218,KRT19,0.5993403,8.276016711309696e-271,RPL38,0.78483534,0.0,RBBP8,2.0005019,2.061001120966473e-177,TIMP1,2.5748231,3.217992394015209e-306,DHFR,3.2288942,0.0,BPIFA2,4.219552,7.451017875274171e-70,EPCAM,3.0433788,3.869631391014907e-201,OAS2,2.601518,0.0,CP,2.5521884,7.678607006676985e-67,ZBBX,9.632273,0.0,RABGAP1L,2.8235717,2.1911443789394367e-261,PPDPF,0.5432158,8.053900162840432e-113,MMP14,2.9126554,1.9577793886769706e-209,MELK,5.0556417,1.9833063546279177e-168,PCDH7,2.088935,1.7658672444221757e-31,RPL27A,0.36248913,1.1303080462974137e-05,BAIAP2L1,2.374445,4.024994273671523e-46,HES6,5.107129,3.85731335303494e-17
TMEM59,1.1324623,1.5452018045617695e-215,SLC44A2,2.2710302,2.7705028039283822e-269,SERPINB4,3.4615216,0.0,RPL11,0.5779261,1.2200307117785871e-174,TUBB6,3.0854774,2.197882613803461e-304,CTNNAL1,3.6980019,0.0,DUSP5,2.8847642,4.201638625890311e-69,RHOB,2.8691187,1.2415944222657528e-200,IFI16,1.107467,0.0,ATP6V0B,0.90215087,1.0372214414155204e-66,CFAP45,10.143785,0.0,DDX58,3.336631,2.4887023588487302e-259,SERF2,0.5210799,1.0660138989248842e-112,FN1,7.0788636,1.6537424092789816e-208,TTK,5.810479,2.3441364590036985e-168,IGFBP2,1.8187577,1.936758030484972e-31,BCAM,1.6287527,1.1602226515967907e-05,PPP1R13B,3.5558763,8.185343690103306e-46,PDZD8,2.5239017,4.466104614971165e-17
SLC46A3,3.9300604,1.4468916769435841e-214,SLC46A3,3.3653748,5.505315747705332e-264,SPINK5,3.3190112,0.0,CLU,1.7337296,3.0714015823097414e-173,BASP1,2.473405,8.633126893397868e-304,BCAM,3.5743773,0.0,ERBB3,3.110664,1.908841278595606e-68,NUPR1,3.307807,3.4836748227809384e-200,OPTN,1.8562508,0.0,BZW1,0.7542581,1.6540023754916043e-65,IK,3.1753333,0.0,RDH10,3.4787447,8.380727441512627e-257,C3,2.2591782,5.304085338895768e-110,CDKN1A,1.8138871,3.977376512447061e-208,KPNA2,3.7354188,2.703129592513191e-168,SPTAN1,1.3669194,3.7161352762550093e-31,ARHGDIB,1.5332412,1.2311443660502604e-05,DNAH12,4.5611644,2.7849254416836717e-45,PABPC1,0.5593733,5.403195788308653e-17
TNFAIP2,4.103695,3.527154999030501e-213,RARRES3,2.335326,3.2882613757495676e-263,S100A11,0.55591905,0.0,YBX1,0.6680917,3.206393719670048e-173,TMSB10,0.8377288,4.704943046003435e-298,SFN,2.5379138,0.0,PTTG1IP,1.205173,4.744204568005121e-68,GULP1,3.7456007,1.0507303716352003e-198,PTHLH,3.6061437,0.0,RIPK4,1.9302377,1.857466962556599e-65,TMEM231,8.302153,0.0,IRF1,2.5537765,4.4646729045187745e-256,BIRC3,2.9489224,1.3894752404681492e-107,PALLD,2.8854048,8.129520649304323e-208,UBE2C,6.224509,8.460311504659997e-167,PLXNA1,2.4523187,5.048735096241787e-31,RARRES3,1.4177202,1.2729312261724371e-05,AC007952.4,5.4819508,3.0618650298640887e-44,LRP5,2.8246014,6.763172496190025e-17
NDRG2,3.5393114,1.1351214638905344e-212,S100A4,2.6156714,2.3650624783297923e-261,RPS26,0.89157075,0.0,RPL4,0.67281616,1.299186715560445e-172,AKAP12,4.202652,1.309249709170347e-296,MCM7,4.015581,0.0,GSN,1.6899403,5.061262244291584e-68,KRT80,4.430869,9.305345785364605e-198,TNFRSF21,1.3992084,0.0,PRDX2,0.8996752,6.301123454701061e-64,DNAAF4,7.7290397,0.0,SLC15A2,3.4143116,7.50041471354576e-256,SLC6A14,2.6316857,3.3656875844482917e-105,MYL12A,1.0706468,9.605591126220062e-207,SNRPG,1.3314943,6.300108530735848e-166,IGF1R,2.7134013,5.451677209835118e-31,FOSB,1.5425211,1.3147597768254663e-05,SPDYA,6.816916,9.234021601359348e-44,MEX3A,4.130688,6.885380815163116e-17
SLC6A14,3.8481374,2.0141484937055267e-211,NCOA4,1.3182508,1.7094744934434763e-260,ATP5MC3,0.84618527,0.0,SLC7A5,2.7682173,2.658603217590327e-172,MFGE8,3.224775,2.3374703774287978e-294,RAD21,1.7274113,0.0,B3GNT7,3.3858435,1.9617479517327082e-67,YARS,2.8273761,4.5127712747673664e-197,PLTP,3.215976,0.0,CDKN2A,1.7365147,2.1693394901656452e-63,ALDH3B1,6.989567,0.0,PRR15,3.4902105,3.883996523763697e-255,IDO1,3.0665314,1.0260442604610272e-103,PTGS2,4.9450073,5.134406312493907e-205,RFC3,4.6657476,7.059901124736248e-166,STON2,2.568533,6.572024108549206e-31,OST4,0.49031582,1.331445279414156e-05,HSP90AA1,0.562251,9.234021601359348e-44,MT-ATP8,0.61163074,1.228252318502841e-16
HLA-C,1.3270428,1.3151083657202642e-210,PRSS22,2.6247394,1.1086573429134705e-258,LAD1,2.4252338,0.0,RPSA,0.7638031,3.074558240898438e-172,FABP5,3.2003949,7.352049006078179e-293,TP63,3.67882,0.0,CPD,1.6809794,2.81768048038598e-67,PMEPA1,3.4449956,4.88795326716253e-196,PLP2,3.1959772,0.0,CPD,1.2654972,2.585858827795519e-63,AK7,8.677612,0.0,TNFAIP2,3.8634622,2.0197033645176986e-254,PLEKHS1,2.8479471,3.7862041475513164e-103,PTPRK,3.324361,8.091252282569401e-204,HNRNPC,0.77375484,5.197844480175392e-165,MT-ND4L,0.55026084,7.96619546143232e-31,RPS24,0.31731406,1.3702104677261407e-05,APOLD1,6.072692,2.123342960154663e-43,IVNS1ABP,2.7042346,1.29431158999044e-16
HLA-B,1.4512724,2.636816532798018e-206,ST6GAL1,2.4380808,1.3229429713689267e-258,RPS28,0.73526096,0.0,RPL6,0.5411961,1.2072829446832173e-171,JAG2,3.6569383,8.4509285644695e-291,CENPN,4.582308,0.0,ATP1B1,1.1345091,9.290360863843849e-67,SLC6A14,3.588006,5.066200075434696e-195,GPX3,2.3909574,0.0,TNFSF10,1.1223248,3.1488141529406526e-63,FAM92B,10.251472,0.0,GBP4,3.7655537,2.4362796830414637e-254,SCNN1A,1.3024076,5.70512474293972e-103,MT2A,2.1788633,8.534817651478628e-204,SKA3,5.5095773,6.824071652685969e-165,CDH1,1.274092,8.658946514045548e-31,PLK2,1.3432393,1.4351613166535243e-05,Z93930.2,5.5015597,2.8412992454733975e-43,COX6A1,0.6776634,1.3297132952173654e-16
VAMP8,0.88494784,3.539457663247188e-205,KLF3,2.209896,3.0373175154055123e-257,RAB38,2.814733,0.0,TGFBI,2.4977994,1.9560261360850762e-171,GPNMB,3.7863646,4.4827143626122216e-288,GJB2,3.2274635,0.0,AMOTL2,3.0963092,2.6570782082904525e-66,EIF4EBP1,2.9225166,9.579422258881104e-195,OASL,3.7239037,0.0,QSOX1,1.6073854,6.045289418607788e-63,DYNLT1,2.0268626,0.0,STAT1,2.0142865,2.9562426732541e-253,PSME2,1.0163405,1.973917536399223e-101,ITGA3,3.0745475,1.982494507564808e-201,CSE1L,2.9922824,2.5854738820668354e-164,PRRC2C,1.0830182,2.4158978083030724e-30,RPL7A,0.48951,1.4351613166535243e-05,PPP6R2,3.785519,4.6950340285254196e-43,ADI1,1.7629579,2.2662481512988816e-16
LRG1,3.3906617,1.0209692991762246e-203,SCGB3A1,2.627441,3.986550730344178e-257,SDC1,1.3678864,0.0,GPX3,2.1558025,6.423899182293892e-171,MARVELD1,3.6637537,1.2956043323445866e-285,NGFR,4.114193,0.0,PRR15L,3.7630181,5.21831257011819e-66,TRIB2,3.1882071,1.3044045996482041e-194,CCDC3,3.6501303,0.0,HES4,2.111884,1.2092208101071662e-62,DYNLL1,1.9240265,0.0,B2M,0.89145994,3.2467732172287736e-251,VMO1,3.1651027,2.1017334047093195e-99,IFI44L,3.4634242,6.266662941977673e-201,CDC20,5.869658,5.165062711524861e-163,MT-CO1,0.416894,2.4158978083030724e-30,RPS21,0.45355844,1.4358316490363983e-05,TNFRSF10B,2.4061518,5.58568274480151e-43,HOTAIRM1,3.7025867,2.4598109758904514e-16
INSIG1,3.4330482,3.1762367869485934e-203,CHPT1,3.2198095,7.28181482034826e-257,TCN1,3.2480497,0.0,EFEMP1,1.9754335,7.326343187972561e-171,PSAP,1.0107688,6.168475785995181e-285,FEN1,4.7763743,0.0,QSOX1,2.1636689,5.282816938658825e-66,CBX4,3.1374524,3.9313352461634934e-193,NDRG1,2.291482,7.926295711591807e-307,LITAF,0.7757336,3.3249431880390938e-62,CCDC114,9.254868,0.0,DDX60L,3.4123042,1.2530749737191867e-250,VAMP8,0.5452465,9.981459843339756e-98,SERPING1,4.097476,1.3781224862574417e-198,DEPDC1,6.173422,5.19977493458974e-162,LUZP1,2.1871839,2.6325271060792218e-30,SCGB1A1,1.5305994,1.5381024084041724e-05,NCOA3,2.0548773,5.744477356810871e-43,PRDX2,0.97253,4.720094923130814e-16
BCL6,3.2088661,3.8426868801711387e-203,ASAH1,1.6939648,1.1621419921093022e-256,RPL37,0.7387788,0.0,CPA4,2.8499565,1.0835375630487895e-170,AMIGO2,3.9560552,4.3007528190289077e-283,ZWILCH,3.8889866,0.0,SPINT1,1.1199776,7.361304867661311e-66,NTN4,2.9322858,1.0345887250030738e-191,TGFBI,2.9233441,1.4315267181936195e-305,INSR,1.9862546,3.1644917146111664e-61,CCDC78,9.2110615,0.0,CLINT1,1.7786589,1.3239169642700467e-250,MAL2,1.3817482,1.0890747597793456e-97,ATF4,1.3796673,2.7197833940117376e-198,AURKA,5.0596504,8.940127757918745e-162,FAT2,2.5049763,3.6060813464318415e-30,RPS25,0.4656717,1.5381024084041724e-05,CCDC62,6.9377384,4.905829164486179e-42,MATR3,0.9084705,5.47108364029079e-16
SAA1,3.455662,6.733798320807482e-202,CAMK1D,2.3521926,9.821882628452854e-256,NACA,0.7810286,0.0,RPL10,0.5702098,1.9247137941524273e-170,HTRA1,3.660576,5.650380863961071e-281,ASF1B,5.9589243,0.0,ASS1,2.4911969,2.5212784198028018e-65,EIF2S2,0.92115074,8.858137727457774e-189,HTRA1,3.4121733,1.4326073318288852e-305,CASC8,2.6453056,6.830768948442806e-61,FAM229B,7.3755198,0.0,IFIT2,4.2955966,4.626422282937504e-248,CLDN4,2.506459,2.1277779601699902e-95,SAMD9L,3.6417446,5.748175020885893e-197,KRT6A,3.2490656,2.228189252648035e-161,CDH6,3.1702614,3.781260100972186e-30,NPC2,0.46872446,1.5846351413447343e-05,PDZD2,4.387428,1.157506842209068e-41,ATP7A,3.6725585,6.056468993407866e-16
LZTS3,3.7903433,9.125894561153478e-202,CYP2F1,3.9676929,4.586952285491204e-255,RPL3,0.68872344,0.0,RPS3,0.67181027,2.3220630690930413e-170,TUBA1A,3.8170455,1.7320227356624154e-279,SKA3,6.0205235,0.0,NEAT1,1.5727409,3.117794027883376e-65,CEACAM6,4.0923758,5.0048620317926625e-188,ACTN1,2.3308806,1.461846944825584e-302,DCLK1,2.9263272,1.4171129840602945e-59,CFAP36,4.9652643,0.0,CPD,1.7553039,5.162685211037014e-248,HLA-DPA1,3.0724723,1.7402625129468004e-94,ANXA3,3.1024587,8.153039652607018e-197,KIF4A,5.8206396,2.576176207523144e-161,SEMA3C,2.008696,6.577569071324291e-30,TMSB10,0.39296,2.0736038660515083e-05,MAML1,3.750408,2.765814445966033e-41,MUC20-OT1,2.8662333,6.108088418873086e-16
